Market,State,Target,Keyword,Signal Strength,Legal Note,Search Query,Google Search URL
"Hartford, CT",CT,06106,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""06106""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2206106%22
"Hartford, CT",CT,06106,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""06106""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2206106%22
"Hartford, CT",CT,06112,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2206112%22
"Hartford, CT",CT,06112,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2206112%22
"Hartford, CT",CT,06112,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2206112%22
"Hartford, CT",CT,06112,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2206112%22
"Hartford, CT",CT,06112,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2206112%22
"Hartford, CT",CT,06112,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2206112%22
"Hartford, CT",CT,06112,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2206112%22
"Hartford, CT",CT,06112,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2206112%22
"Hartford, CT",CT,06112,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2206112%22
"Hartford, CT",CT,06112,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2206112%22
"Hartford, CT",CT,06112,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2206112%22
"Hartford, CT",CT,06112,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2206112%22
"Hartford, CT",CT,06112,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2206112%22
"Hartford, CT",CT,06112,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2206112%22
"Hartford, CT",CT,06112,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""06112""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2206112%22
"Hartford, CT",CT,06114,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2206114%22
"Hartford, CT",CT,06114,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2206114%22
"Hartford, CT",CT,06114,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2206114%22
"Hartford, CT",CT,06114,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2206114%22
"Hartford, CT",CT,06114,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2206114%22
"Hartford, CT",CT,06114,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2206114%22
"Hartford, CT",CT,06114,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2206114%22
"Hartford, CT",CT,06114,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2206114%22
"Hartford, CT",CT,06114,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2206114%22
"Hartford, CT",CT,06114,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2206114%22
"Hartford, CT",CT,06114,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2206114%22
"Hartford, CT",CT,06114,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2206114%22
"Hartford, CT",CT,06114,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2206114%22
"Hartford, CT",CT,06114,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2206114%22
"Hartford, CT",CT,06114,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""06114""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2206114%22
"Hartford, CT",CT,06120,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2206120%22
"Hartford, CT",CT,06120,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2206120%22
"Hartford, CT",CT,06120,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2206120%22
"Hartford, CT",CT,06120,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2206120%22
"Hartford, CT",CT,06120,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2206120%22
"Hartford, CT",CT,06120,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2206120%22
"Hartford, CT",CT,06120,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2206120%22
"Hartford, CT",CT,06120,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2206120%22
"Hartford, CT",CT,06120,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2206120%22
"Hartford, CT",CT,06120,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2206120%22
"Hartford, CT",CT,06120,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2206120%22
"Hartford, CT",CT,06120,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2206120%22
"Hartford, CT",CT,06120,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2206120%22
"Hartford, CT",CT,06120,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2206120%22
"Hartford, CT",CT,06120,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""06120""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2206120%22
"Pensacola, FL",FL,"Pensacola, FL",fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,"Pensacola, FL",needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""Pensacola, FL""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%22Pensacola%2C+FL%22
"Pensacola, FL",FL,32501,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2232501%22
"Pensacola, FL",FL,32501,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2232501%22
"Pensacola, FL",FL,32501,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2232501%22
"Pensacola, FL",FL,32501,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2232501%22
"Pensacola, FL",FL,32501,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2232501%22
"Pensacola, FL",FL,32501,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2232501%22
"Pensacola, FL",FL,32501,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2232501%22
"Pensacola, FL",FL,32501,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2232501%22
"Pensacola, FL",FL,32501,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2232501%22
"Pensacola, FL",FL,32501,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2232501%22
"Pensacola, FL",FL,32501,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2232501%22
"Pensacola, FL",FL,32501,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""32501""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2232501%22
